date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-10 17:00:00,"55,99","17,16","5616,8","546,875","399,097","10,2927","1,76","248,95","249,884","249,115","295,096","306,4","249,939","249,884","545,407","535,253","530,11","546,875","558,08","592,4","557,552","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5619,14","548,706","394,189","10,2908","1,76","249,06","253,894","249,28","295,096","306,4","249,829","249,445","556,543","539,64","533,612","557,125","557,253","605,42","564,722","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5612,89","562,592","397,046","10,2889","1,76","249,005","250,104","251,202","295,096","306,4","249,829","249,39","561,172","545,733","536,445","545,608","559,453","559,36","527,203","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5606,64","559,867","404,883","10,287","1,76","248,95","252,372","251,807","295,096","306,4","250,143","249,719","559,546","559,693","546,1","538,227","535,754","545,74","520,861","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5616,41","562,648","393,843","10,2851","1,76","248,788","247,852","251,645","295,096","306,4","249,945","250,159","549,694","565,543","552,983","534,516",526,"593,925","559,654","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5644,14","558,624","389,502","10,2849","1,76","249,06","247,797","251,752","295,096","306,4","249,99","250,598","528,891","565,84","562,212","552,925","527,65","585,4","554,93","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5697,27","550,973","386,509","10,2853","1,76","249,327","253,69","251,493","295,096","306,4","250,204","251,179","528,73","565,033","565,681","556,306","532,921","527,653","514,314","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5680,86","543,152","400,02","10,2856","1,76","249,082","255,762","250,598","295,096","306,4","249,961","249,983","547,134","567,482","565,234","548,241","544,834","536,593","510,87","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5698,83","537,781","398,35","10,286","1,76","249,104","252,839","250,422","295,096","306,4","249,829","249,236","565,602","562,727","563,776","542,58","542,963","576,692","538,902","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5725,39","540,771","403,74","10,2863","1,76","249,17","248,049","248,796","295,096","306,4","249,983","249,324","565,652","557,401","563,29","537,854","542,245","591,364","561,362","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5742,97","539,612","398,906","10,2867","1,76","249,478","250,225","247,764","295,096","306,4","250,049","249,697","549,536","557,799","562,534","558,751","545,38","579,996","582,494","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5742,97","529,785","398,086","10,2871","1,76","249,763","253,345","250,554","295,096","306,4","249,741","251,213","539,677","556,492","550,128","581,212","561,021","553,06","568,035","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5759,38","527,405","398,906","10,2874","1,76","250,137","250,928","251,499","295,096","306,4","249,917","251,191","532,419","547,317","540,036","582,072","572,704","525,781","541,164","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5771,48","527,954","391,553","10,2878","1,76","249,807","246,226","250,444","295,096","306,4","250,203","250,62","547,184","539,389","533,779","572,149","570,008","545,889","540,886","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5778,13","529,663","399,141","10,2881","1,76","249,456","250,005","249,741","295,096","306,4","250,115","250,488","560,146","525,228","545,594","554,806","560,531","603,691","584,588","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5787,11","534,668","409,043","10,2885","1,75976","249,39","247,017","249,763","295,096","306,4","249,895","249,719","548,185","525,511","552,176","545,001","562,402","648,046","629,774","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5790,63","540,344","408,252","10,2888","1,75941","249,082","249,082","249,214","295,096","306,4","249,983","249,543","550,437","534,631","546,459","552,929","564,935","630,791","606,935","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5800,39","532,166","405,908","10,2892","1,75907","249,258","252,004","248,95","295,096","306,4","250,049","249,917","542,83","546,242","542,358","548,28","565,485","578,092","537,58","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5794,92","523,682","404,033","10,2895","1,75872","249,39","252,927","248,95","295,096","306,4","249,895","249,741","538,375","554,341","546,617","548,086","556,011","548,076","500,331","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5714,84","537,231","400,547","10,2899","1,75838","249,39","251,895","249,104","295,096","306,4","249,829","250,225","538,876","560,97","551,744","540,86","551,11","559,948","510,981","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5695,31","536,133","402,188","10,2902","1,75803","250,005","246,445","250,862","295,096","306,4","250,137","250,181","533,07","552,699","557,191","529,998","551,935","595,956","559,813","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5610,94","532,837","403,418","10,2906","1,75769","250,269","244,336","251,587","295,096","306,4","250,269","250,049","530,518","548,28","558,97","526,95","552,43","608,22","577,69","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5241,41","530,273","397,266","10,2909","1,75734","249,5","250,181","251,587","295,096","306,4","249,961","249,434","550,137","548,28","557,843","534,062","542,406","577,644","555,29","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5168,36","534,729","396,475","10,2913","1,757","249,016","249,302","251,279","295,096","306,4","249,983","249,17","563,8","541,938","556,226","541,485","535,8","526,901","518,264","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5185,27","535,4","399,521","10,2916","1,75666","248,95","251,543","251,455","295,096","306,4","249,895","249,17","559,045","547,942","551,204","550,192","528,643","524,497","501,876","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5256,84","539,795","406,846","10,292","1,75631","249,258","251,895","250,049","295,096","306,4","249,829","250,4","545,883","547,718","552,662","549,844","533,707","557,82","513,407","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5311,52","539,856","408,955","10,2923","1,75597","249,697","252,905","249,236","295,096","306,4","249,829","251,082","542,229","551,963","551,474","544,884","537,395","586,436","534,649","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5361,82","539,795","403,77","10,2927","1,75562","249,368","250,027","249,016","295,096","306,4","250,137","249,609","539,376","548,959","541,653","548,554","538,33","581,508","560,198","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5443,85","543,152","389,15","10,2931","1,75528","249,631","247,28","248,643","295,096","306,4","249,961","248,643","535,573","553,321","542,844","556,247","540,207","566,892","570,242","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5516,6","529,907","392,813","10,2934","1,75493","250,137","247,83","250,356","295,096","306,4","250,137","248,818","545,032","558,989","538,902","547,929","551,664","538,164","562,572","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5543,46","533,508","404,473","10,2938","1,75459","249,653","250,598","251,609","295,096","306,4","249,961","249,565","558,645","557,002","538,2","540,896","552,818","530,324","552,364","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5523,44","543,701","409,658","10,2941","1,75424","250,159","251,587","251,807","295,096","306,4","249,829","250,906","562,549","561,59","546,941","543,942","545,163","580,108","576,584","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5511,23","537,292","401,221","10,2945","1,7539","250,796","254,048","250,576","295,096","306,4","249,983","250,906","565,001","552,247","536,368","546,246","540,203","617,411","603,619","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5555,18","540,71","399,932","10,2948","1,75355","250,774","252,488","248,972","295,096","306,4","249,895","249,17","552,389","553,492","546,62","544,569","536,9","575,071","558,874","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5573,24","539,978","401,484","10,2947","1,75321","250,708","251,367","248,511","295,096","306,4","249,983","248,665","537,424","545,899","552,068","556,056","547,474","538,22","519,094","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5624,02","536,621","403,301","10,2943","1,75286","250,708","248,752","248,818","295,096","306,4","249,895","249,5","539,827","562,102","563,509","570,08","555,132","552,668","519,978","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5612,79","533,752","401,133","10,294","1,75252","251,016","248,862","248,643","295,096","306,4","250,137","251,521","545,332","563,009","556,223","557,149","559,762","567,62","522,843","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5522,95","534,119","404,004","10,2936","1,75217","251,455","247,39","248,203","295,096","306,4","250,269","249,631","555,292","560,009","555,794","553,556","554,691","565,044","540,668","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16",5521,"530,396","394,688","10,2933","1,75183","252,048","248,687","250,686","295,096","306,4","250,269","248,665","566,753","547,09","552,986","551,524","552,265","583,244","575,484","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5545,41","529,846","391,992","10,2929","1,75148","251,631","249,302","251,807","295,096","306,4","249,961","249,192","576,362","551,392","544,839","554,102","555,902","584,532","600,202","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5547,85","538,513","403,125","10,2926","1,75114","252,29","252,861","251,96","295,096","306,4","249,829","250,774","552,789","548,906","544,14","557,771","557,39","532,333","553,302","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5491,21","536,011","409,16","10,2922","1,75079","252,224","250,291","251,719","295,096","306,4","249,983","251,675","536,624","540,861","547,967","554,488","559,707","512,506","518,82","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5425,78","535,156","411,299","10,2919","1,75045","251,873","246,357","250,664","295,096","306,4","250,049","250,115","531,719","545,391","545,109","556,559","564,165","570,249","544,203","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5477,54","536,743","401,045","10,2915","1,7501","251,807","249,28","249,346","295,096","306,4","250,049","249,39","541,378","547,489","536,533","558,2","565,65","632,811","590,88","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5485,35","529,419","391,26","10,2911","1,75024","251,807","252,004","248,489","295,096","306,4","250,049","249,543","554,791","556,663","544,946","551,641","557,943","620,095","574,382","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5524,41","533,386","393,574","10,2908","1,75059","252,422","249,851","248,752","295,096","306,4","250,203","251,147","550,137","567,481","551,69","537,07","543,069","575,516","537,193","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5577,15","534,79","394,072","10,2904","1,75093","252,07","253,191","248,335","295,096","306,4","249,961","250,422","543,73","560,458","556,658","532,849","535,8","571,54","550,1","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5610,35","534,058","398,379","10,2901","1,75127","252,422","253,103","250,532","295,096","306,4","249,983","248,599","545,332","543,127","568,254","546,052","540,207","590,244","574,324","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5680,18","534,912","396,182","10,2897","1,75162","252,07","248,093","251,741","295,096","306,4","250,203","248,379","546,533","540,292","563,773","558,126","549,072","547,46","539,507","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5701,17","525,452","394,541","10,2894","1,75196","252,576","249,851","251,96","295,096","306,4","249,961","249,434","546,183","532,758","558,545","549,726","553,427","510,381","515,009","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5649,9","521,24","394,629","10,289","1,75231","252,905","251,367","252,026","295,096","306,4","249,829","249,829","546,033","529,02","557,9","544,92","554,09","503,49","512,03","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5562,5","520,386","402,422","10,2887","1,75265","252,136","250,752","250,796","295,096","306,4","249,829","251,367","547,784","535,369","546,189","539,726","551,388","564,649","529,026","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5464,36","543,62","401,465","10,2883","1,75299","252,1","251,074","249,39","295,096","306,4","249,976","249,976","563,216","546,017","540,45","545,313","551,33","632,307","574,563","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5405,76","541,931","391,318","10,288","1,75334","252,675","253,081","248,379","295,096","306,4","250,049","248,665","567,954","560,659","532,375","552,776","551,523","628,271","579,344","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5415,04","524,353","387,964","10,2876","1,75368","252,62","251,719","248,357","295,096","306,4","249,906","249,082","566,878","556,465","533,479","552,656","542,737","574,172","539,698","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5442,38","517,212","401,045","10,2873","1,75403","252,037","248,774","248,368","295,096","306,4","249,972","250,389","550,787","554,425","541,926","542,421","555,654","559,864","525,383","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5475,59","527,863","402,29","10,2869","1,75437","252,092","249,565","250,148","295,096","306,4","249,906","250,785","539,426","541,852","548,805","533,945","560,089","570,532","548,087","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5516,6","526,917","393,984","10,2866","1,75472","252,246","252,202","251,576","295,096","306,4","249,829","249,565","548,435","548,479","552,284","549,801","555,96","572,24","564,862","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5552,25","532,593","391,304","10,2862","1,75506","252,532","255,267","251,521","295,096","306,4","249,829","249,236","551,438","552,895","550,934","556,074","550,178","549,42","557,36","66,3","1,96"
2017-03-10 17:00:00,"55,99","17,16","5582,52","538,116","398,452","10,2859","1,7554","252,114","251,708","250,367","295,096","306,4","249,972","249,675","557,844","539,332","549,098","547,95","547,48","524,549","537,057","66,3","1,96"
2017-03-10 18:00:00,"55,99","17,16","5611,82","535,553","397,676","10,2855","1,75575","252,235","249,598","248,687","295,096","306,4","249,906","251,4","559,771","538,144","552,23","541,228","547,838","533,877","536,31","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5626,46","533,661","406,45","10,2851","1,75609","252,18","248,687","248,071","295,096","306,4","250,115","250,389","553,665","546,074","550,259","539,703","544,449","588,2","568,861","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5574,71","536,621","401,455","10,2848","1,75644","251,312","251,071","248,785","295,096","306,4","250,126","249,104","550,387","555,109","544,677","543,142","543,235","610,88","586,104","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5528,81","530,396","386,748","10,2834","1,75678","251,213","250,115","248,599","295,096","306,4","249,906","249,093","542,229","558,844","547,346","554,059","546,844","556,028","537,221","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5515,14","529,694","398,218","10,2814","1,75713","250,939","250,587","250,576","295,096","306,4","249,686","249,884","533,145","570,824","550,502","557,966","550,367","528,84","502,846","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5519,53","533,203","413,027","10,2794","1,75747","250,422","250,587","251,807","295,096","306,4","249,752","250,983","539,626","567,596","550,529","545,993","554,554","553,844","517,081","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5565,43","537,628","408,501","10,2774","1,75781","249,697","245,193","251,807","295,096","306,4","249,829","248,939","556,243","566,86","546,837","547,965","553,781","588,256","547,73","66,21","3,57"
2017-03-10 18:00:00,"55,99","17,16","5562,5","534,393","411,343","10,2754","1,75816","250,104","246,72","250,378","295,096","306,4","249,829","247,775","562,549","561,141","551,964","556,656","553,151","600,548","570,766","66,21","3,57"
